BFY,FundCode,FundName,OrgCode,OrgName,AccountCode,ProgramProjectCode,ProgramProjectName,BocCode,BocName,Authority,OpenCommitments,Obligations,Used,Available,ULO,ProgramArea
2020,T,SUPERFUND,06,REGION 6,000YF5,F5,HUMAN RESOURCES MANAGEMENT,37,CONTRACTS,17000,1048.88,4063.26,5112.14,11887.86,101.81,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000YF5 52,F5,HUMAN RESOURCES MANAGEMENT,37,CONTRACTS,3247.49,256.05,35.48,291.53,2955.96,0,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000DC6,C6,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,36,EXPENSES,800,400.41,300,700.41,99.59,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DC6,C6,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,37,CONTRACTS,5331.58,2131.58,3199.64,5331.22,0.36,1708,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DC8,C8,SUPERFUND:  EPA EMERGENCY PREPAREDNESS,36,EXPENSES,3000,2855.1,0,2855.1,144.9,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DD2,D2,SUPERFUND:  REMEDIAL,36,EXPENSES,83462.34,3721.49,4909.33,8630.82,74831.52,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DD2,D2,SUPERFUND:  REMEDIAL,37,CONTRACTS,131112.87,13106.85,91174.69,104281.54,26831.33,79550.11,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DD2,D2,SUPERFUND:  REMEDIAL,38,WCF,202925.64,2,128100,128102,74823.64,4487.13,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000FD2,D2,SUPERFUND:  REMEDIAL,36,EXPENSES,224000,56460.7,167539.3,224000,0,131057.33,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000FD2,D2,SUPERFUND:  REMEDIAL,37,CONTRACTS,119237,2578.71,116657.96,119236.67,0.33,95294.9,SUPERFUND CLEANUP
2020,E4,SPECIAL PROJECTS,06,REGION 6,000AH4,H4,DIESEL EMISSIONS REDUCTION GRANT PROGRAM,41,GRANTS,8453765,5430433,3023310,8453743,22,3023310,STATE AND TRIBAL ASSISTANCE GRANTS (STAG)
2020,E4,SPECIAL PROJECTS,06,REGION 6,000BL7,L7,GOLD KING MINE MONITORING,41,GRANTS,941868,941868,0,941868,0,0,STATE AND TRIBAL ASSISTANCE GRANTS (STAG)
2020,T,SUPERFUND,06,REGION 6,000DC6,C6,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,37,CONTRACTS,13087360,245167.98,3119049.39,3364217.37,9723142.63,1882732.8,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DD2,D2,SUPERFUND:  REMEDIAL,37,CONTRACTS,13097261.36,177967.46,12919293.9,13097261.36,0,8814475.31,SUPERFUND CLEANUP
2020,B,EPM,06,REGION 6,000F59,59,FEDERAL SUPPORT FOR AIR QUALITY MANAGEMENT,37,CONTRACTS,2000,15.64,1984.36,2000,0,1750,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000E50,50,COMPLIANCE MONITORING,36,EXPENSES,11313,911.86,6710.61,7622.47,3690.53,0,COMPLIANCE
2020,B,EPM,06,REGION 6,000E50,50,COMPLIANCE MONITORING,37,CONTRACTS,273687.1,7021.1,266253.02,273274.12,412.98,244235.77,COMPLIANCE
2020,B,EPM,06,REGION 6,000E44,44,CIVIL ENFORCEMENT,36,EXPENSES,3158,3148,1495,4643,-1485,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000E44,44,CIVIL ENFORCEMENT,37,CONTRACTS,76767.99,48724.99,26400.97,75125.96,1642.03,21577.74,ENFORCEMENT
2020,B,EPM,06,REGION 6,000F44,44,CIVIL ENFORCEMENT,36,EXPENSES,1000,583,417,1000,0,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000F44,44,CIVIL ENFORCEMENT,37,CONTRACTS,25000,476.43,24523.57,25000,0,21065,ENFORCEMENT
2020,B,EPM,06,REGION 6,000E52,52,CRIMINAL ENFORCEMENT,37,CONTRACTS,21279,1264.49,13761.91,15026.4,6252.6,10808.8,ENFORCEMENT
2020,B,EPM,06,REGION 6,000AH5,H5,REDUCE RISKS FROM INDOOR AIR,41,GRANTS,20000,20000,0,20000,0,0,INDOOR AIR AND RADIATION
2020,B,EPM,06,REGION 6,000CD8,D8,TRI / RIGHT TO KNOW,36,EXPENSES,4796,1439.12,3356.31,4795.43,0.57,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000LD9,D9,TRIBAL - CAPACITY BUILDING,37,CONTRACTS,2000,1000,0,1000,1000,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000YF8,F8,IT / DATA MANAGEMENT,36,EXPENSES,262953.5,117806.81,141827.18,259633.99,3319.51,60727.48,IT / DATA MANAGEMENT / SECURITY
2020,B,EPM,06,REGION 6,000YF8,F8,IT / DATA MANAGEMENT,37,CONTRACTS,609750,7134.68,440241.46,447376.14,162373.86,256099.28,IT / DATA MANAGEMENT / SECURITY
2020,B,EPM,06,REGION 6,000FG4,G4,REGIONAL SCIENCE AND TECHNOLOGY,36,EXPENSES,99000,5542,93457.52,98999.52,0.48,80479.59,LEGAL / SCIENCE / REGULATORY / ECONOMIC REVIEW
2020,B,EPM,06,REGION 6,000YF2,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,10,PAYROLL,1575000,279290.73,1246976.86,1526267.59,48732.41,29250.88,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000YF2,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,37,CONTRACTS,1306447.92,181295.3,924086.69,1105381.99,201065.93,855873.71,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000YF2 02,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,36,EXPENSES,272000,12031.5,208954,220985.5,51014.5,62801.95,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000YF5,F5,HUMAN RESOURCES MANAGEMENT,37,CONTRACTS,74000,4251.13,16468.64,20719.77,53280.23,2709.14,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000YF5 52,F5,HUMAN RESOURCES MANAGEMENT,37,CONTRACTS,8875.05,1034.36,141.92,1176.28,7698.77,0,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000FJ1,J1,PESTICIDES: PROTECT HUMAN HEALTH FROM PESTICIDE RISK,37,CONTRACTS,6968,6968,0,6968,0,0,PESTICIDES LICENSING
2020,B,EPM,06,REGION 6,000CJ2,J2,PESTICIDES: PROTECT THE ENVIRONMENT FROM PESTICIDE RISK,37,CONTRACTS,5300,15.5,5284.5,5300,0,5284.5,PESTICIDES LICENSING
2020,B,EPM,06,REGION 6,000FJ2,J2,PESTICIDES: PROTECT THE ENVIRONMENT FROM PESTICIDE RISK,36,EXPENSES,2000,1272.3,727.7,2000,0,0,PESTICIDES LICENSING
2020,B,EPM,06,REGION 6,000CJ3,J3,PESTICIDES: REALIZE THE VALUE OF PESTICIDE AVAILABILITY,36,EXPENSES,12379,10205.41,869.85,11075.26,1303.74,0,PESTICIDES LICENSING
2020,B,EPM,06,REGION 6,000FJ3,J3,PESTICIDES: REALIZE THE VALUE OF PESTICIDE AVAILABILITY,36,EXPENSES,2000,535.15,1464.85,2000,0,0,PESTICIDES LICENSING
2020,B,EPM,06,REGION 6,000D99,99,RCRA:  CORRECTIVE ACTION,36,EXPENSES,51059.98,75,16396.8,16471.8,34588.18,111,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000D99,99,RCRA:  CORRECTIVE ACTION,37,CONTRACTS,601940.02,154786.15,367008.45,521794.6,80145.42,311743.08,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000F99,99,RCRA:  CORRECTIVE ACTION,37,CONTRACTS,3937.25,3937.25,0,3937.25,0,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000FA2,A2,RCRA:  WASTE MINIMIZATION & RECYCLING,36,EXPENSES,1000,1000,0,1000,0,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000CD7,D7,TOXIC SUBSTANCES:  LEAD RISK REDUCTION PROGRAM,36,EXPENSES,52000,2.1,51997.9,52000,0,49455.7,TOXICS RISK REVIEW AND PREVENTION
2020,B,EPM,06,REGION 6,000B53,53,DRINKING WATER PROGRAMS,36,EXPENSES,14527,849.75,13295.2,14144.95,382.05,0,WATER: HUMAN HEALTH PROTECTION
2020,B,EPM,06,REGION 6,000B53,53,DRINKING WATER PROGRAMS,37,CONTRACTS,38473,16253,22220,38473,0,21763.66,WATER: HUMAN HEALTH PROTECTION
2020,B,EPM,06,REGION 6,000F53,53,DRINKING WATER PROGRAMS,36,EXPENSES,8100,4515.15,3581.57,8096.72,3.28,0,WATER: HUMAN HEALTH PROTECTION
2020,B,EPM,06,REGION 6,000BD4,D4,SURFACE WATER PROTECTION,36,EXPENSES,15068,2263.8,7961.1,10224.9,4843.1,280,WATER QUALITY PROTECTION
2020,B,EPM,06,REGION 6,000BD4,D4,SURFACE WATER PROTECTION,37,CONTRACTS,211826,17558,177009.57,194567.57,17258.43,175829,WATER QUALITY PROTECTION
2020,B,EPM,06,REGION 6,000FD4,D4,SURFACE WATER PROTECTION,36,EXPENSES,22000,216.4,21631.35,21847.75,152.25,0,WATER QUALITY PROTECTION
